participant_id,site,programme,intervention,time_label,time,research_score,prior_score,attendance_rate,self_efficacy_baseline
256,Site_A,Masters,Blended,Baseline,0,42.33665589787219,68.49907565588889,86.58352645269164,4.030371921327578
256,Site_A,Masters,Blended,Post,1,58.15172372491606,68.49907565588889,86.58352645269164,4.030371921327578
256,Site_A,Masters,Blended,FollowUp,2,70.85658806805179,68.49907565588889,86.58352645269164,4.030371921327578
257,Site_A,Masters,Blended,Baseline,0,39.86981799300452,57.403306618033184,70.6824216467821,2.4925163619051247
257,Site_A,Masters,Blended,Post,1,48.29785796972585,57.403306618033184,70.6824216467821,2.4925163619051247
257,Site_A,Masters,Blended,FollowUp,2,44.21259958681448,57.403306618033184,70.6824216467821,2.4925163619051247
258,Site_A,Masters,Control,Baseline,0,39.14875479102824,83.41138897164319,72.22614118568637,4.168715362567219
258,Site_A,Masters,Control,Post,1,28.812839865074046,83.41138897164319,72.22614118568637,4.168715362567219
258,Site_A,Masters,Control,FollowUp,2,44.42443857937078,83.41138897164319,72.22614118568637,4.168715362567219
259,Site_B,Doctoral,Blended,Baseline,0,29.266496370768202,59.14945780025705,73.2994195412861,2.7226289488282154
259,Site_B,Doctoral,Blended,Post,1,38.77359956653144,59.14945780025705,73.2994195412861,2.7226289488282154
259,Site_B,Doctoral,Blended,FollowUp,2,,59.14945780025705,73.2994195412861,2.7226289488282154
260,Site_A,Doctoral,Workshop,Baseline,0,31.689533397873497,73.16430993020225,88.26476256789226,2.4669233930422303
260,Site_A,Doctoral,Workshop,Post,1,35.21140974836535,73.16430993020225,88.26476256789226,2.4669233930422303
260,Site_A,Doctoral,Workshop,FollowUp,2,,73.16430993020225,88.26476256789226,2.4669233930422303
261,Site_B,Masters,Workshop,Baseline,0,34.66041730506422,76.87464717155254,64.17280333072138,3.2112549347608854
261,Site_B,Masters,Workshop,Post,1,42.840658962918816,76.87464717155254,64.17280333072138,3.2112549347608854
261,Site_B,Masters,Workshop,FollowUp,2,51.54892402767258,76.87464717155254,64.17280333072138,3.2112549347608854
262,Site_C,Masters,Workshop,Baseline,0,41.940401977758675,73.59479341086791,97.48798016525318,2.9239892876193943
262,Site_C,Masters,Workshop,Post,1,48.283836320874045,73.59479341086791,97.48798016525318,2.9239892876193943
262,Site_C,Masters,Workshop,FollowUp,2,48.14188324704624,73.59479341086791,97.48798016525318,2.9239892876193943
263,Site_B,Masters,Control,Baseline,0,43.34433745827859,69.28599732452967,77.5560668851132,3.348728617850414
263,Site_B,Masters,Control,Post,1,44.74449626398941,69.28599732452967,77.5560668851132,3.348728617850414
263,Site_B,Masters,Control,FollowUp,2,42.867252622667884,69.28599732452967,77.5560668851132,3.348728617850414
264,Site_C,Masters,Blended,Baseline,0,45.35577499879382,85.81090611599315,94.1052338951165,3.5788073567492966
264,Site_C,Masters,Blended,Post,1,49.79297975771195,85.81090611599315,94.1052338951165,3.5788073567492966
264,Site_C,Masters,Blended,FollowUp,2,57.7812343808261,85.81090611599315,94.1052338951165,3.5788073567492966
265,Site_C,Masters,Blended,Baseline,0,38.96343249395743,61.969296442768425,70.86579709681783,2.2979655723536085
265,Site_C,Masters,Blended,Post,1,46.36768161096416,61.969296442768425,70.86579709681783,2.2979655723536085
265,Site_C,Masters,Blended,FollowUp,2,52.80819626466644,61.969296442768425,70.86579709681783,2.2979655723536085
266,Site_A,Masters,Control,Baseline,0,43.02036386102432,81.47904010309955,96.49302724500419,2.676704349224507
266,Site_A,Masters,Control,Post,1,48.20170897762464,81.47904010309955,96.49302724500419,2.676704349224507
266,Site_A,Masters,Control,FollowUp,2,46.536570148672396,81.47904010309955,96.49302724500419,2.676704349224507
267,Site_C,Masters,Blended,Baseline,0,32.128396047381074,59.32221106864734,91.2343335110858,2.5841849062781375
267,Site_C,Masters,Blended,Post,1,36.527289606789594,59.32221106864734,91.2343335110858,2.5841849062781375
267,Site_C,Masters,Blended,FollowUp,2,39.930181721278856,59.32221106864734,91.2343335110858,2.5841849062781375
268,Site_B,Masters,Control,Baseline,0,53.56293839093884,68.39716270353075,65.40399801971827,3.553085633590097
268,Site_B,Masters,Control,Post,1,51.0843628172603,68.39716270353075,65.40399801971827,3.553085633590097
268,Site_B,Masters,Control,FollowUp,2,51.72613813455636,68.39716270353075,65.40399801971827,3.553085633590097
269,Site_B,Masters,Blended,Baseline,0,52.89036726221687,78.69563179798612,95.5968191202029,3.3824127531829093
269,Site_B,Masters,Blended,Post,1,59.233499868849826,78.69563179798612,95.5968191202029,3.3824127531829093
269,Site_B,Masters,Blended,FollowUp,2,61.26370539157784,78.69563179798612,95.5968191202029,3.3824127531829093
270,Site_A,Masters,Blended,Baseline,0,55.58961407182207,80.94628043620104,70.09088199801639,2.6311014324423265
270,Site_A,Masters,Blended,Post,1,56.34921240720923,80.94628043620104,70.09088199801639,2.6311014324423265
270,Site_A,Masters,Blended,FollowUp,2,57.44269104733925,80.94628043620104,70.09088199801639,2.6311014324423265
271,Site_C,Doctoral,Blended,Baseline,0,41.45197595732617,64.42862524318173,70.32080741170648,3.3136355811461824
271,Site_C,Doctoral,Blended,Post,1,48.70610924312194,64.42862524318173,70.32080741170648,3.3136355811461824
271,Site_C,Doctoral,Blended,FollowUp,2,56.7152985239147,64.42862524318173,70.32080741170648,3.3136355811461824
272,Site_C,Masters,Blended,Baseline,0,56.87940129062618,67.96123404548226,70.90749400154374,2.755188713850418
272,Site_C,Masters,Blended,Post,1,64.42339000368813,67.96123404548226,70.90749400154374,2.755188713850418
272,Site_C,Masters,Blended,FollowUp,2,74.95650473312617,67.96123404548226,70.90749400154374,2.755188713850418
273,Site_A,Doctoral,Workshop,Baseline,0,42.966386137715965,68.71855593574558,100.0,3.130939583725908
273,Site_A,Doctoral,Workshop,Post,1,45.045188909053245,68.71855593574558,100.0,3.130939583725908
273,Site_A,Doctoral,Workshop,FollowUp,2,52.20500698249078,68.71855593574558,100.0,3.130939583725908
274,Site_A,Masters,Workshop,Baseline,0,59.41563201062929,86.95540613887056,78.88258912660724,2.497099199554293
274,Site_A,Masters,Workshop,Post,1,63.63423818904356,86.95540613887056,78.88258912660724,2.497099199554293
274,Site_A,Masters,Workshop,FollowUp,2,67.28975609372499,86.95540613887056,78.88258912660724,2.497099199554293
275,Site_B,Masters,Workshop,Baseline,0,44.47979052622473,86.02466369216255,63.07886496715125,3.474876497398339
275,Site_B,Masters,Workshop,Post,1,48.42886810264244,86.02466369216255,63.07886496715125,3.474876497398339
275,Site_B,Masters,Workshop,FollowUp,2,59.94459367320006,86.02466369216255,63.07886496715125,3.474876497398339
276,Site_B,Doctoral,Workshop,Baseline,0,54.64664973713585,69.74806033279712,74.42596486459013,3.225956201655323
276,Site_B,Doctoral,Workshop,Post,1,61.766953334269424,69.74806033279712,74.42596486459013,3.225956201655323
276,Site_B,Doctoral,Workshop,FollowUp,2,66.91098783597907,69.74806033279712,74.42596486459013,3.225956201655323
277,Site_B,Masters,Control,Baseline,0,41.41733398028697,56.50981220406158,76.88789772424775,2.836787854222187
277,Site_B,Masters,Control,Post,1,48.86114312708054,56.50981220406158,76.88789772424775,2.836787854222187
277,Site_B,Masters,Control,FollowUp,2,49.22637213727886,56.50981220406158,76.88789772424775,2.836787854222187
278,Site_A,Masters,Blended,Baseline,0,42.14850318641802,73.53815840636004,68.94017978897017,3.017145215386711
278,Site_A,Masters,Blended,Post,1,44.4309896722703,73.53815840636004,68.94017978897017,3.017145215386711
278,Site_A,Masters,Blended,FollowUp,2,55.29465319916653,73.53815840636004,68.94017978897017,3.017145215386711
279,Site_C,Masters,Control,Baseline,0,33.45646512897551,66.75645706831374,82.42433763928442,1.9485450804574942
279,Site_C,Masters,Control,Post,1,40.463230878615,66.75645706831374,82.42433763928442,1.9485450804574942
279,Site_C,Masters,Control,FollowUp,2,40.498377594996356,66.75645706831374,82.42433763928442,1.9485450804574942
280,Site_B,Doctoral,Workshop,Baseline,0,29.684806514836467,68.22259172752959,100.0,2.1078263921666056
280,Site_B,Doctoral,Workshop,Post,1,29.779466763963107,68.22259172752959,100.0,2.1078263921666056
280,Site_B,Doctoral,Workshop,FollowUp,2,32.58663280678018,68.22259172752959,100.0,2.1078263921666056
281,Site_C,Masters,Blended,Baseline,0,54.93729765263652,76.9364235495207,88.96602169362778,3.7923270621052816
281,Site_C,Masters,Blended,Post,1,52.5526903698351,76.9364235495207,88.96602169362778,3.7923270621052816
281,Site_C,Masters,Blended,FollowUp,2,54.583701379504504,76.9364235495207,88.96602169362778,3.7923270621052816
282,Site_A,Masters,Workshop,Baseline,0,50.566483294834796,88.02499228034466,100.0,2.542988184790195
282,Site_A,Masters,Workshop,Post,1,52.87800531113486,88.02499228034466,100.0,2.542988184790195
282,Site_A,Masters,Workshop,FollowUp,2,59.83770741239679,88.02499228034466,100.0,2.542988184790195
283,Site_A,Masters,Workshop,Baseline,0,62.24292254820285,76.94700519711529,100.0,2.392262395021946
283,Site_A,Masters,Workshop,Post,1,66.43409547758883,76.94700519711529,100.0,2.392262395021946
283,Site_A,Masters,Workshop,FollowUp,2,71.58732032356045,76.94700519711529,100.0,2.392262395021946
284,Site_A,Masters,Control,Baseline,0,47.684898533185155,59.169047630755905,76.19232114133018,3.58143269283163
284,Site_A,Masters,Control,Post,1,52.54778000502473,59.169047630755905,76.19232114133018,3.58143269283163
284,Site_A,Masters,Control,FollowUp,2,43.52156566210939,59.169047630755905,76.19232114133018,3.58143269283163
285,Site_A,Doctoral,Control,Baseline,0,49.09166854254598,78.31935730987014,80.40116454066114,3.765435927531113
285,Site_A,Doctoral,Control,Post,1,50.834071097490515,78.31935730987014,80.40116454066114,3.765435927531113
285,Site_A,Doctoral,Control,FollowUp,2,52.34188372245832,78.31935730987014,80.40116454066114,3.765435927531113
286,Site_B,Doctoral,Workshop,Baseline,0,43.23891315441613,79.5919281965095,78.40591627576569,2.6036437705452595
286,Site_B,Doctoral,Workshop,Post,1,48.844457431600595,79.5919281965095,78.40591627576569,2.6036437705452595
286,Site_B,Doctoral,Workshop,FollowUp,2,43.83634062218641,79.5919281965095,78.40591627576569,2.6036437705452595
287,Site_B,Masters,Blended,Baseline,0,49.19585074276298,64.56789398426645,56.78403478063828,3.6741685525487857
287,Site_B,Masters,Blended,Post,1,58.04708143385565,64.56789398426645,56.78403478063828,3.6741685525487857
287,Site_B,Masters,Blended,FollowUp,2,70.5629852313343,64.56789398426645,56.78403478063828,3.6741685525487857
288,Site_C,Masters,Workshop,Baseline,0,53.075875839767136,65.21641655786175,72.91350971149953,3.249652485124446
288,Site_C,Masters,Workshop,Post,1,59.41186805749503,65.21641655786175,72.91350971149953,3.249652485124446
288,Site_C,Masters,Workshop,FollowUp,2,57.32577205354788,65.21641655786175,72.91350971149953,3.249652485124446
289,Site_A,Masters,Control,Baseline,0,37.79580811536117,75.57331759705491,66.93356291576804,3.182250667193871
289,Site_A,Masters,Control,Post,1,44.047273077575994,75.57331759705491,66.93356291576804,3.182250667193871
289,Site_A,Masters,Control,FollowUp,2,43.19848164265452,75.57331759705491,66.93356291576804,3.182250667193871
290,Site_C,Masters,Control,Baseline,0,41.422668409194976,69.85874513805629,90.87777380715191,2.509189333457174
290,Site_C,Masters,Control,Post,1,53.262543515516604,69.85874513805629,90.87777380715191,2.509189333457174
290,Site_C,Masters,Control,FollowUp,2,49.59776351881945,69.85874513805629,90.87777380715191,2.509189333457174
291,Site_B,Doctoral,Control,Baseline,0,47.93975268984177,69.21890991855837,77.3818202665564,2.2497691857523012
291,Site_B,Doctoral,Control,Post,1,57.48149459210863,69.21890991855837,77.3818202665564,2.2497691857523012
291,Site_B,Doctoral,Control,FollowUp,2,49.53464921447006,69.21890991855837,77.3818202665564,2.2497691857523012
292,Site_A,Masters,Blended,Baseline,0,51.431179394370915,66.15459425853425,98.30409292611726,2.7177007511094855
292,Site_A,Masters,Blended,Post,1,53.05417509183105,66.15459425853425,98.30409292611726,2.7177007511094855
292,Site_A,Masters,Blended,FollowUp,2,62.27618002815246,66.15459425853425,98.30409292611726,2.7177007511094855
293,Site_C,Masters,Workshop,Baseline,0,56.249475611917006,74.02005233416695,92.4898394354627,3.677572610190655
293,Site_C,Masters,Workshop,Post,1,59.26767750884504,74.02005233416695,92.4898394354627,3.677572610190655
293,Site_C,Masters,Workshop,FollowUp,2,61.273605415744186,74.02005233416695,92.4898394354627,3.677572610190655
294,Site_A,Masters,Blended,Baseline,0,54.52379023822571,68.44679853171093,88.0604018931877,2.3752555294556856
294,Site_A,Masters,Blended,Post,1,61.62001855822228,68.44679853171093,88.0604018931877,2.3752555294556856
294,Site_A,Masters,Blended,FollowUp,2,71.8080768916175,68.44679853171093,88.0604018931877,2.3752555294556856
295,Site_A,Masters,Blended,Baseline,0,39.823137281310515,60.84585518704005,73.42394487042658,1.8114495280856917
295,Site_A,Masters,Blended,Post,1,51.05677795365098,60.84585518704005,73.42394487042658,1.8114495280856917
295,Site_A,Masters,Blended,FollowUp,2,54.576607122153966,60.84585518704005,73.42394487042658,1.8114495280856917
296,Site_C,Masters,Blended,Baseline,0,55.73694760138272,72.27929138338916,92.06390534986811,3.8546269761938667
296,Site_C,Masters,Blended,Post,1,65.53198433969564,72.27929138338916,92.06390534986811,3.8546269761938667
296,Site_C,Masters,Blended,FollowUp,2,74.2216798786559,72.27929138338916,92.06390534986811,3.8546269761938667
297,Site_B,Doctoral,Workshop,Baseline,0,52.785771419804725,72.17649107553225,66.43573231015007,3.486684844257467
297,Site_B,Doctoral,Workshop,Post,1,56.52557459790244,72.17649107553225,66.43573231015007,3.486684844257467
297,Site_B,Doctoral,Workshop,FollowUp,2,67.98842108371305,72.17649107553225,66.43573231015007,3.486684844257467
298,Site_C,Doctoral,Workshop,Baseline,0,21.029027512711437,66.98785977242255,68.89795486399741,2.777579046461502
298,Site_C,Doctoral,Workshop,Post,1,28.545562208384183,66.98785977242255,68.89795486399741,2.777579046461502
298,Site_C,Doctoral,Workshop,FollowUp,2,33.275994947576564,66.98785977242255,68.89795486399741,2.777579046461502
299,Site_A,Masters,Workshop,Baseline,0,58.63830128490889,75.83588748613053,85.6586942529821,2.69551512783562
299,Site_A,Masters,Workshop,Post,1,53.53171867316799,75.83588748613053,85.6586942529821,2.69551512783562
299,Site_A,Masters,Workshop,FollowUp,2,57.7699022114883,75.83588748613053,85.6586942529821,2.69551512783562
300,Site_A,Masters,Blended,Baseline,0,36.088861268904274,64.80606702095548,94.86898770388073,3.117139747773468
300,Site_A,Masters,Blended,Post,1,,64.80606702095548,94.86898770388073,3.117139747773468
300,Site_A,Masters,Blended,FollowUp,2,55.20253396055525,64.80606702095548,94.86898770388073,3.117139747773468
301,Site_A,Doctoral,Blended,Baseline,0,39.7767597859724,70.41292987716514,72.05637179144766,3.2647926777616996
301,Site_A,Doctoral,Blended,Post,1,55.779733256049965,70.41292987716514,72.05637179144766,3.2647926777616996
301,Site_A,Doctoral,Blended,FollowUp,2,50.99264992528895,70.41292987716514,72.05637179144766,3.2647926777616996
302,Site_B,Masters,Workshop,Baseline,0,49.25527207874152,58.05171029672056,72.18768850038305,3.112084476377177
302,Site_B,Masters,Workshop,Post,1,47.817445171380314,58.05171029672056,72.18768850038305,3.112084476377177
302,Site_B,Masters,Workshop,FollowUp,2,53.93493881053001,58.05171029672056,72.18768850038305,3.112084476377177
303,Site_C,Masters,Workshop,Baseline,0,53.58364511895734,74.55043868650758,69.70953711688554,3.725601367454889
303,Site_C,Masters,Workshop,Post,1,59.68351739682288,74.55043868650758,69.70953711688554,3.725601367454889
303,Site_C,Masters,Workshop,FollowUp,2,55.76534707775051,74.55043868650758,69.70953711688554,3.725601367454889
304,Site_A,Doctoral,Control,Baseline,0,37.74911332743076,75.0436078419539,76.67616283910097,3.3090040492817936
304,Site_A,Doctoral,Control,Post,1,41.66748067943257,75.0436078419539,76.67616283910097,3.3090040492817936
304,Site_A,Doctoral,Control,FollowUp,2,39.33947846854472,75.0436078419539,76.67616283910097,3.3090040492817936
305,Site_B,Masters,Workshop,Baseline,0,45.96689326816027,67.18896627221712,79.72907583643747,2.6768127085134603
305,Site_B,Masters,Workshop,Post,1,53.2920388580131,67.18896627221712,79.72907583643747,2.6768127085134603
305,Site_B,Masters,Workshop,FollowUp,2,58.75320717234498,67.18896627221712,79.72907583643747,2.6768127085134603
306,Site_A,Doctoral,Blended,Baseline,0,66.27401744618051,89.08274733729193,92.93621272786935,3.454506497533657
306,Site_A,Doctoral,Blended,Post,1,64.90697494377655,89.08274733729193,92.93621272786935,3.454506497533657
306,Site_A,Doctoral,Blended,FollowUp,2,74.96243576474343,89.08274733729193,92.93621272786935,3.454506497533657
307,Site_B,Masters,Control,Baseline,0,50.616343758480845,70.62900569324766,81.63783274591604,2.607827462798462
307,Site_B,Masters,Control,Post,1,46.55086822187085,70.62900569324766,81.63783274591604,2.607827462798462
307,Site_B,Masters,Control,FollowUp,2,56.882211752620925,70.62900569324766,81.63783274591604,2.607827462798462
308,Site_B,Masters,Blended,Baseline,0,57.67704721260228,78.73928380974496,89.17892777339863,1.895287639903549
308,Site_B,Masters,Blended,Post,1,73.6545517291471,78.73928380974496,89.17892777339863,1.895287639903549
308,Site_B,Masters,Blended,FollowUp,2,63.356620326394484,78.73928380974496,89.17892777339863,1.895287639903549
309,Site_A,Masters,Workshop,Baseline,0,46.43333077260457,58.657834094099236,76.7377855083523,2.8174834846011287
309,Site_A,Masters,Workshop,Post,1,48.629811948585676,58.657834094099236,76.7377855083523,2.8174834846011287
309,Site_A,Masters,Workshop,FollowUp,2,52.44330991011118,58.657834094099236,76.7377855083523,2.8174834846011287
310,Site_B,Masters,Workshop,Baseline,0,33.02977837501098,65.62613428613828,89.63172668186375,4.1968479262536
310,Site_B,Masters,Workshop,Post,1,41.89613485394779,65.62613428613828,89.63172668186375,4.1968479262536
310,Site_B,Masters,Workshop,FollowUp,2,38.643321703550306,65.62613428613828,89.63172668186375,4.1968479262536
311,Site_A,Masters,Workshop,Baseline,0,37.93976637177476,67.93718449824485,69.17665423093528,3.8946393418865535
311,Site_A,Masters,Workshop,Post,1,42.78061750049197,67.93718449824485,69.17665423093528,3.8946393418865535
311,Site_A,Masters,Workshop,FollowUp,2,47.03031499089045,67.93718449824485,69.17665423093528,3.8946393418865535
312,Site_B,Masters,Control,Baseline,0,48.20517907229409,58.41677563224405,73.7668592691104,3.504989547296946
312,Site_B,Masters,Control,Post,1,43.14518421249357,58.41677563224405,73.7668592691104,3.504989547296946
312,Site_B,Masters,Control,FollowUp,2,48.69009364604802,58.41677563224405,73.7668592691104,3.504989547296946
313,Site_B,Masters,Blended,Baseline,0,30.572053774765592,67.697993911647,77.29143670195232,3.3434559133184036
313,Site_B,Masters,Blended,Post,1,,67.697993911647,77.29143670195232,3.3434559133184036
313,Site_B,Masters,Blended,FollowUp,2,,67.697993911647,77.29143670195232,3.3434559133184036
314,Site_B,Doctoral,Control,Baseline,0,28.103439046432868,71.5541482444591,81.35226799613875,2.8436204478973144
314,Site_B,Doctoral,Control,Post,1,28.24312970389714,71.5541482444591,81.35226799613875,2.8436204478973144
314,Site_B,Doctoral,Control,FollowUp,2,22.159967410883795,71.5541482444591,81.35226799613875,2.8436204478973144
315,Site_B,Masters,Workshop,Baseline,0,50.44829151399277,83.79029352508101,80.41641970642782,3.3732884154916087
315,Site_B,Masters,Workshop,Post,1,54.295834592405726,83.79029352508101,80.41641970642782,3.3732884154916087
315,Site_B,Masters,Workshop,FollowUp,2,62.75199226979168,83.79029352508101,80.41641970642782,3.3732884154916087
316,Site_C,Doctoral,Workshop,Baseline,0,51.62047926319023,63.169724150768616,81.1612005873629,3.1499778026130496
316,Site_C,Doctoral,Workshop,Post,1,50.7871680890876,63.169724150768616,81.1612005873629,3.1499778026130496
316,Site_C,Doctoral,Workshop,FollowUp,2,66.80830729034861,63.169724150768616,81.1612005873629,3.1499778026130496
317,Site_A,Doctoral,Control,Baseline,0,27.003875395768183,67.32389852223334,74.35003669936836,3.076808031091549
317,Site_A,Doctoral,Control,Post,1,24.647749865648812,67.32389852223334,74.35003669936836,3.076808031091549
317,Site_A,Doctoral,Control,FollowUp,2,37.49764567267763,67.32389852223334,74.35003669936836,3.076808031091549
318,Site_A,Masters,Control,Baseline,0,63.70230645499253,85.3084135127942,63.15242154539312,3.1441829186750683
318,Site_A,Masters,Control,Post,1,63.39650008980274,85.3084135127942,63.15242154539312,3.1441829186750683
318,Site_A,Masters,Control,FollowUp,2,63.730398321680006,85.3084135127942,63.15242154539312,3.1441829186750683
319,Site_B,Doctoral,Blended,Baseline,0,59.49906707888898,86.50974671473281,89.10177063977524,4.544885596913483
319,Site_B,Doctoral,Blended,Post,1,61.63751660956396,86.50974671473281,89.10177063977524,4.544885596913483
319,Site_B,Doctoral,Blended,FollowUp,2,,86.50974671473281,89.10177063977524,4.544885596913483
320,Site_B,Doctoral,Control,Baseline,0,39.63916150617293,65.08467984954899,65.75649090845492,3.6411366923769912
320,Site_B,Doctoral,Control,Post,1,44.65286567555251,65.08467984954899,65.75649090845492,3.6411366923769912
320,Site_B,Doctoral,Control,FollowUp,2,38.037059376699126,65.08467984954899,65.75649090845492,3.6411366923769912
321,Site_C,Masters,Control,Baseline,0,38.55696555414467,65.62275751564158,57.976371725338645,3.0146873965302934
321,Site_C,Masters,Control,Post,1,35.335085413335115,65.62275751564158,57.976371725338645,3.0146873965302934
321,Site_C,Masters,Control,FollowUp,2,44.87488850173625,65.62275751564158,57.976371725338645,3.0146873965302934
322,Site_C,Masters,Workshop,Baseline,0,43.421921436079685,65.75518356343699,78.86854803316585,2.699209904471614
322,Site_C,Masters,Workshop,Post,1,54.24752544335562,65.75518356343699,78.86854803316585,2.699209904471614
322,Site_C,Masters,Workshop,FollowUp,2,60.775350916456404,65.75518356343699,78.86854803316585,2.699209904471614
323,Site_A,Masters,Blended,Baseline,0,46.16475400637022,74.68635025882885,89.50437204789924,2.596336912870046
323,Site_A,Masters,Blended,Post,1,55.924493637369714,74.68635025882885,89.50437204789924,2.596336912870046
323,Site_A,Masters,Blended,FollowUp,2,61.34894758887787,74.68635025882885,89.50437204789924,2.596336912870046
324,Site_A,Masters,Workshop,Baseline,0,34.88577284945945,72.58208573755775,78.83364873588664,2.6753397848263774
324,Site_A,Masters,Workshop,Post,1,43.690830641354715,72.58208573755775,78.83364873588664,2.6753397848263774
324,Site_A,Masters,Workshop,FollowUp,2,46.82411784983804,72.58208573755775,78.83364873588664,2.6753397848263774
325,Site_A,Masters,Workshop,Baseline,0,59.05470428253892,76.6090196125688,93.15387985089006,2.8625293836293655
325,Site_A,Masters,Workshop,Post,1,59.968824411807816,76.6090196125688,93.15387985089006,2.8625293836293655
325,Site_A,Masters,Workshop,FollowUp,2,66.73198291968167,76.6090196125688,93.15387985089006,2.8625293836293655
326,Site_C,Masters,Control,Baseline,0,36.50283812928258,63.87043018376089,71.85715556567501,3.3867872872155727
326,Site_C,Masters,Control,Post,1,31.012406712667797,63.87043018376089,71.85715556567501,3.3867872872155727
326,Site_C,Masters,Control,FollowUp,2,30.277272434883336,63.87043018376089,71.85715556567501,3.3867872872155727
327,Site_C,Masters,Control,Baseline,0,32.01980398128557,67.74095283837504,75.31399972553707,3.606742023287071
327,Site_C,Masters,Control,Post,1,39.326091541710426,67.74095283837504,75.31399972553707,3.606742023287071
327,Site_C,Masters,Control,FollowUp,2,38.65696437331185,67.74095283837504,75.31399972553707,3.606742023287071
328,Site_C,Masters,Workshop,Baseline,0,41.70901187721579,73.33781496665844,75.44898807746999,3.287687391458089
328,Site_C,Masters,Workshop,Post,1,46.307075172933075,73.33781496665844,75.44898807746999,3.287687391458089
328,Site_C,Masters,Workshop,FollowUp,2,55.12854771167207,73.33781496665844,75.44898807746999,3.287687391458089
329,Site_C,Masters,Blended,Baseline,0,36.193472428780915,70.0882627097844,86.0896577120145,3.442937739403788
329,Site_C,Masters,Blended,Post,1,47.55142752026968,70.0882627097844,86.0896577120145,3.442937739403788
329,Site_C,Masters,Blended,FollowUp,2,51.72333807078459,70.0882627097844,86.0896577120145,3.442937739403788
330,Site_C,Masters,Control,Baseline,0,48.50857210587647,75.29512009244212,74.69194857122723,3.360377784030305
330,Site_C,Masters,Control,Post,1,44.49251096611121,75.29512009244212,74.69194857122723,3.360377784030305
330,Site_C,Masters,Control,FollowUp,2,60.57996639617198,75.29512009244212,74.69194857122723,3.360377784030305
331,Site_B,Masters,Blended,Baseline,0,61.66790513914195,56.259345835201295,94.37758879425286,2.925463428983453
331,Site_B,Masters,Blended,Post,1,59.49190020047431,56.259345835201295,94.37758879425286,2.925463428983453
331,Site_B,Masters,Blended,FollowUp,2,64.77231107492469,56.259345835201295,94.37758879425286,2.925463428983453
332,Site_B,Doctoral,Workshop,Baseline,0,35.95365873655485,63.09173702716835,73.17819463730709,3.2147186817556572
332,Site_B,Doctoral,Workshop,Post,1,39.32231741712822,63.09173702716835,73.17819463730709,3.2147186817556572
332,Site_B,Doctoral,Workshop,FollowUp,2,53.54703054000557,63.09173702716835,73.17819463730709,3.2147186817556572
333,Site_C,Masters,Blended,Baseline,0,41.13227288878527,68.00435653521254,77.07540724430507,3.2370612783838033
333,Site_C,Masters,Blended,Post,1,44.24607282718533,68.00435653521254,77.07540724430507,3.2370612783838033
333,Site_C,Masters,Blended,FollowUp,2,44.11534259005262,68.00435653521254,77.07540724430507,3.2370612783838033
334,Site_A,Doctoral,Workshop,Baseline,0,53.631221849081655,73.78886454288762,78.84132811319714,3.2546313217300034
334,Site_A,Doctoral,Workshop,Post,1,63.83463991397645,73.78886454288762,78.84132811319714,3.2546313217300034
334,Site_A,Doctoral,Workshop,FollowUp,2,68.64551973369922,73.78886454288762,78.84132811319714,3.2546313217300034
335,Site_A,Masters,Workshop,Baseline,0,38.49175694268489,70.51805550086219,74.42111518868259,2.738626852970045
335,Site_A,Masters,Workshop,Post,1,47.723175673237364,70.51805550086219,74.42111518868259,2.738626852970045
335,Site_A,Masters,Workshop,FollowUp,2,46.43414774657669,70.51805550086219,74.42111518868259,2.738626852970045
336,Site_B,Masters,Blended,Baseline,0,62.455687621170334,73.4747128411625,89.77685371768453,3.0182248517387467
336,Site_B,Masters,Blended,Post,1,62.26116119826296,73.4747128411625,89.77685371768453,3.0182248517387467
336,Site_B,Masters,Blended,FollowUp,2,60.76100809776266,73.4747128411625,89.77685371768453,3.0182248517387467
337,Site_A,Doctoral,Control,Baseline,0,52.416147637548576,63.63903855396943,93.14044534486206,2.8807246736100063
337,Site_A,Doctoral,Control,Post,1,49.08701272588229,63.63903855396943,93.14044534486206,2.8807246736100063
337,Site_A,Doctoral,Control,FollowUp,2,49.36450223015262,63.63903855396943,93.14044534486206,2.8807246736100063
338,Site_C,Doctoral,Control,Baseline,0,46.61699244941382,72.53369624677484,80.69766563969179,3.660870656660642
338,Site_C,Doctoral,Control,Post,1,40.770306660302936,72.53369624677484,80.69766563969179,3.660870656660642
338,Site_C,Doctoral,Control,FollowUp,2,35.2755250134604,72.53369624677484,80.69766563969179,3.660870656660642
339,Site_A,Masters,Blended,Baseline,0,38.709051748364594,77.12369227550793,88.0187649417942,3.32744971743766
339,Site_A,Masters,Blended,Post,1,41.40811363153689,77.12369227550793,88.0187649417942,3.32744971743766
339,Site_A,Masters,Blended,FollowUp,2,48.96735399688995,77.12369227550793,88.0187649417942,3.32744971743766
340,Site_A,Masters,Blended,Baseline,0,58.36857430053287,66.33802788697317,75.507905747923,3.148788669694083
340,Site_A,Masters,Blended,Post,1,64.49349205437872,66.33802788697317,75.507905747923,3.148788669694083
340,Site_A,Masters,Blended,FollowUp,2,70.117306011372,66.33802788697317,75.507905747923,3.148788669694083
341,Site_B,Masters,Blended,Baseline,0,69.86911968758552,80.98864072820534,79.51214382798655,3.7921287403461426
